h3_index,priority_score,priority_tier,recommended_action,violation_count,severity_mean,recurrence_score,is_hotspot,hotspot_rank,congestion_score,police_station,top_violation,top_vehicle,lat,lng
8961892ce3bffff,0.16773061074623327,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.9,0.0,False,0,0.1799863739853026,Hennuru,NO PARKING,CAR,13.054294129320542,77.61996755477753
8961892e5b7ffff,0.16773061074623327,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.9,0.0,False,0,0.16519193928912573,HAL Old Airport,NO PARKING,CAR,12.959994139459768,77.68220265067623
89618924b1bffff,0.16773061074623327,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.9,0.0,False,0,0.17118832557131983,K.S. Layout,NO PARKING,CAR,12.904861924373707,77.5584814900284
89618925eabffff,0.16759741315200413,MINIMAL,No immediate action — periodic monitoring sufficient,14,0.7999999999999999,0.0,True,1,0.2543613922705704,Adugodi,NO PARKING,SCOOTER,12.944187879508064,77.61991195750308
8961892418fffff,0.1674704366351251,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.78,0.0,True,46,0.13715898292895734,Hulimavu,WRONG PARKING,SCOOTER,12.875796581387025,77.61153502325783
89618920e7bffff,0.16721329918462685,MINIMAL,No immediate action — periodic monitoring sufficient,15,0.7866666666666667,0.0,True,2,0.25968274934820196,Whitefield,NO PARKING,CAR,12.956555897939342,77.74059321388498
89618924a8fffff,0.16717376650082116,MINIMAL,No immediate action — periodic monitoring sufficient,16,0.71875,0.06666666666666667,True,1,0.26835502865172456,J.P. Nagar,NO PARKING,CAR,12.905857551930492,77.57834776261157
8960145a8dbffff,0.16675124092901578,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.9,0.0,True,27,0.08752904928589336,Jnanabharathi,NO PARKING,CAR,12.942475691753831,77.4959735697611
8960145857bffff,0.16648580059485582,MINIMAL,No immediate action — periodic monitoring sufficient,23,0.7217391304347827,0.0,True,1,0.3113347870558818,Jnanabharathi,NO PARKING,CAR,12.979826646073928,77.50921471578887
89618920e4fffff,0.166472990921643,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.875,0.0,True,2,0.19279545612783747,Whitefield,NO PARKING,CAR,12.957613408823768,77.7436254230179
8960145b327ffff,0.16632417235324803,MINIMAL,No immediate action — periodic monitoring sufficient,19,0.7,0.05555555555555555,True,1,0.28906413130008757,Rajajinagar,WRONG PARKING,CAR,13.007495513665479,77.54575749789763
89618925a07ffff,0.1662149802190427,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.875,0.0,True,1,0.190389850022469,Ashok Nagar,NO PARKING,CAR,12.962418341901131,77.60396860064579
89618925aa3ffff,0.1662149802190427,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.875,0.0,True,1,0.18953492286727128,Ashok Nagar,NO PARKING,SCOOTER,12.9560091820619,77.60265692369161
89618921d1bffff,0.1660903987028865,MINIMAL,No immediate action — periodic monitoring sufficient,28,0.6535714285714286,0.037037037037037035,True,2,0.33550259965304596,Whitefield,PARKING IN A MAIN ROAD,CAR,12.971498134972906,77.74929143062626
89618924a53ffff,0.16601233883706001,MINIMAL,No immediate action — periodic monitoring sufficient,12,0.8166666666666668,0.0,True,1,0.2346518109731858,Jayanagara,NO PARKING,CAR,12.916528131486958,77.58333950852602
8961892490bffff,0.16598633532012824,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.825,0.0,True,9,0.187579790556453,Thalagattapura,NO PARKING,CAR,12.884580886477107,77.55152782892718
8961892cecbffff,0.16570205187134615,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.9,0.0,True,40,0.08782023980733099,Hennuru,NO PARKING,SCOOTER,13.056387632494404,77.6344555224944
8960145b3c7ffff,0.16569971744200057,MINIMAL,No immediate action — periodic monitoring sufficient,20,0.74,0.0,True,1,0.2968417504476567,Malleshwaram,WRONG PARKING,CAR,13.007444063690391,77.56260144298766
8961892ebabffff,0.165657183844445,MINIMAL,No immediate action — periodic monitoring sufficient,26,0.7,0.0,True,1,0.3278484649625172,Pulikeshinagar(F.Town),WRONG PARKING,SCOOTER,13.00407846867552,77.61249630215265
8961892e6a7ffff,0.16539470481799948,MINIMAL,No immediate action — periodic monitoring sufficient,15,0.7799999999999999,0.0,True,2,0.2593942734282337,Mahadevapura,WRONG PARKING,CAR,12.991990242571799,77.70564611223048
8961892e687ffff,0.16536940513736767,MINIMAL,No immediate action — periodic monitoring sufficient,24,0.7083333333333334,0.0,True,2,0.3185165991738118,Mahadevapura,WRONG PARKING,CAR,12.99195873938711,77.71408236486418
89601459597ffff,0.16529976079053363,MINIMAL,No immediate action — periodic monitoring sufficient,23,0.717391304347826,0.0,True,1,0.3122026273145137,Rajajinagar,WRONG PARKING,CAR,13.01284329026563,77.54404195666042
8960145b0a7ffff,0.16523307398946543,MINIMAL,No immediate action — periodic monitoring sufficient,10,0.8400000000000001,0.0,True,1,0.21175058977673608,Sheshadripuram,NO PARKING,PASSENGER AUTO,12.984989958706299,77.5664374936953
8961892418bffff,0.1652060715895387,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.9,0.0,True,46,0.08563133861238316,Hulimavu,NO PARKING,MOTOR CYCLE,12.876853576653094,77.61456162175723
896189264cbffff,0.16515605385206608,MINIMAL,No immediate action — periodic monitoring sufficient,23,0.5565217391304348,0.045454545454545456,True,10,0.31805339856544124,Electronic City,PARKING IN A MAIN ROAD,CAR,12.824147854371068,77.68529830403452
8960145b6c7ffff,0.1649109347506239,MINIMAL,No immediate action — periodic monitoring sufficient,15,0.7799999999999999,0.0,True,1,0.25920165075772844,R.T. Nagar,WRONG PARKING,CAR,12.999842610334168,77.60038596202088
8961892ec2bffff,0.1646770261488524,MINIMAL,No immediate action — periodic monitoring sufficient,63,0.5571428571428572,0.0,True,1,0.4286604055969048,Jeevanbheemanagar,PARKING IN A MAIN ROAD,CAR,12.981529020296367,77.64161585133306
8960145b38bffff,0.16458957788977888,MINIMAL,No immediate action — periodic monitoring sufficient,21,0.7285714285714285,0.0,True,1,0.301778285964407,Malleshwaram,WRONG PARKING,CAR,13.00424018118803,77.56194623469501
8961892e0bbffff,0.16439734051255678,MINIMAL,No immediate action — periodic monitoring sufficient,26,0.6923076923076923,0.0,True,2,0.3242265486173597,Mahadevapura,WRONG PARKING,SCOOTER,12.98669897615712,77.69049168610061
8960145ad13ffff,0.1642663194766404,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.9,0.0,True,25,0.08671851631574806,Kengeri,NO PARKING,SCOOTER,12.916880304482222,77.4823299292208
89601690c23ffff,0.1638326363272028,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.85,0.0,True,8,0.18695598266120347,Chikkajala,NO PARKING,CAR,13.187834908074567,77.64451911741779
8961892090fffff,0.16361685264856035,MINIMAL,No immediate action — periodic monitoring sufficient,20,0.73,0.0,True,2,0.29733299788670325,HAL Old Airport,WRONG PARKING,CAR,12.935338517634872,77.69684030104168
89618925c37ffff,0.16359037925750458,MINIMAL,No immediate action — periodic monitoring sufficient,61,0.5278688524590165,0.03389830508474576,True,1,0.43091692512227037,Mico Layout,PARKING IN A MAIN ROAD,MAXI-CAB,12.922843399296683,77.60992155800207
8960145164bffff,0.16356826020229803,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.5833333333333334,0.2,True,17,0.1625185776510495,K.S. Layout,PARKING IN A MAIN ROAD,CAR,12.907068663192508,77.53927437173499
89618925ec7ffff,0.16349327137542174,MINIMAL,No immediate action — periodic monitoring sufficient,17,0.7,0.0625,True,1,0.2726422430767641,Ashok Nagar,WRONG PARKING,CAR,12.947361881763861,77.62899507914767
8961892ccd3ffff,0.16342070783878723,MINIMAL,No immediate action — periodic monitoring sufficient,17,0.6764705882352942,0.0,True,7,0.272078648118093,K.G. Halli,PARKING IN A MAIN ROAD,SCOOTER,13.028602720079434,77.63157560882344
89618927233ffff,0.16325696413736768,MINIMAL,No immediate action — periodic monitoring sufficient,16,0.7625,0.0,True,2,0.271912523495877,Bellandur,WRONG PARKING,CAR,12.908633202646714,77.6885515080731
8960145a453ffff,0.16316784607901216,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.9,0.0,True,14,0.13708833246447957,Banashankari,NO PARKING,SCOOTER,12.93155182710236,77.56674683411673
8960145a14fffff,0.16274094273216708,MINIMAL,No immediate action — periodic monitoring sufficient,16,0.7625,0.0,True,1,0.26896874438330076,Byatarayanapura,WRONG PARKING,CAR,12.943452183574074,77.52424504368166
8960145b6bbffff,0.16274094273216708,MINIMAL,No immediate action — periodic monitoring sufficient,16,0.7625,0.0,True,1,0.26678610841152806,High ground,NO PARKING,CAR,12.99452028852434,77.59367578302981
896189259b7ffff,0.16259940368808637,MINIMAL,No immediate action — periodic monitoring sufficient,18,0.7444444444444445,0.0,True,1,0.28119435806717846,Banashankari,WRONG PARKING,CAR,12.922967372021937,77.57622818100366
89618925b5bffff,0.16258915482306055,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.25,True,1,0.14091858130141716,Halasuru Gate,WRONG PARKING,LGV,12.964593670864728,77.59317247728036
8960145b38fffff,0.16258915482306055,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.25,True,1,0.1351764583568343,Malleshwaram,WRONG PARKING,CAR,13.003180930915402,77.55892035681904
8960145a253ffff,0.16258915482306055,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.25,True,1,0.13890739035868124,Magadi Road,WRONG PARKING,GOODS AUTO,12.968997867154844,77.55474016191961
89618924407ffff,0.16255835015339787,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.7,0.2,True,1,0.1685494312342364,Electronic City,WRONG PARKING,LGV,12.872453800291844,77.6445801987604
89601459697ffff,0.16254139261945075,MINIMAL,No immediate action — periodic monitoring sufficient,13,0.7923076923076924,0.0,True,1,0.24366265556472458,Kodigehalli,WRONG PARKING,CAR,13.042687153942886,77.56980995295861
896189218b3ffff,0.16252119737980653,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.9,0.0,True,2,0.16088111787368437,Mahadevapura,NO PARKING,CAR,12.98326757413325,77.74889262150502
89618925c0bffff,0.16232768935285627,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.9,0.0,True,1,0.15714948815129465,Adugodi,NO PARKING,CAR,12.929221451563176,77.61965898495309
89618924a4fffff,0.16232768935285627,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.9,0.0,True,1,0.1577635307348847,Jayanagara,NO PARKING,CAR,12.920821044130326,77.57859859329918
89618925a53ffff,0.16232768935285627,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.9,0.0,True,1,0.1577635307348847,Halasur,NO PARKING,CAR,12.968798178333557,77.61370650373905
8961892093bffff,0.1622529068735899,MINIMAL,No immediate action — periodic monitoring sufficient,20,0.725,0.0,True,2,0.2981114127894527,HAL Old Airport,NO PARKING,MOTOR CYCLE,12.93428108300659,77.69381005413429
896189254cbffff,0.16220344998882402,MINIMAL,No immediate action — periodic monitoring sufficient,14,0.7785714285714286,0.0,True,2,0.2530843711801063,HAL Old Airport,NO PARKING,CAR,12.928960295154974,77.68709265963436
8961892662bffff,0.16208467006110208,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.9,0.0,False,0,0.15264008766513495,Electronic City,NO PARKING,CAR,12.846664929450984,77.67303859334346
896189241afffff,0.16208467006110208,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.9,0.0,False,0,0.15322853624505361,Hulimavu,NO PARKING,SCOOTER,12.875830264619305,77.60311161798273
8961892e473ffff,0.16191188439045354,MINIMAL,No immediate action — periodic monitoring sufficient,19,0.731578947368421,0.0,True,2,0.29423827455679213,Mahadevapura,WRONG PARKING,CAR,12.983430030079168,77.70670410689156
8960145a483ffff,0.16164587401025357,MINIMAL,No immediate action — periodic monitoring sufficient,15,0.6866666666666666,0.0,True,14,0.2580048859271196,Banashankari,WRONG PARKING,LGV,12.91873569304952,77.5641264624357
896016966c7ffff,0.16149589620550747,MINIMAL,No immediate action — periodic monitoring sufficient,11,0.7181818181818181,0.0,True,12,0.22969023953703543,Yelahanka,WRONG PARKING,PRIVATE BUS,13.104579025127595,77.6021507701661
8960145b183ffff,0.1614658529204917,MINIMAL,No immediate action — periodic monitoring sufficient,12,0.7999999999999999,0.0,True,1,0.23504700963342676,Magadi Road,NO PARKING,CAR,12.978609335035548,77.55670523298144
8960145942bffff,0.1614658529204917,MINIMAL,No immediate action — periodic monitoring sufficient,12,0.7999999999999999,0.0,True,1,0.23529750286431758,Yeshwanthpura,NO PARKING,SCOOTER,13.034184444441099,77.55402330842583
8961892ea43ffff,0.16135752056827846,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.8428571428571429,0.0,True,7,0.17131808945943372,Banaswadi,NO PARKING,CAR,13.023224341852869,77.64172169397364
896014585b3ffff,0.1612991089717778,MINIMAL,No immediate action — periodic monitoring sufficient,19,0.731578947368421,0.0,True,1,0.28996555531985513,Jnanabharathi,WRONG PARKING,CAR,12.961667105247463,77.50831323712443
89618925e1bffff,0.1612991089717778,MINIMAL,No immediate action — periodic monitoring sufficient,19,0.731578947368421,0.0,True,1,0.2912089685193548,Ashok Nagar,WRONG PARKING,CAR,12.949508831823337,77.62662347095058
8961892432fffff,0.1612737460173693,MINIMAL,No immediate action — periodic monitoring sufficient,15,0.7666666666666667,0.0,True,1,0.2595427846050028,Mico Layout,NO PARKING,CAR,12.905762343318676,77.60361580014528
8960145b283ffff,0.1612737460173693,MINIMAL,No immediate action — periodic monitoring sufficient,15,0.7666666666666667,0.0,True,1,0.262701134631767,Sadashivanagar,NO PARKING,CAR,13.008450717284163,77.58247526686165
8960145a417ffff,0.1610361175681482,MINIMAL,No immediate action — periodic monitoring sufficient,12,0.7333333333333333,0.0,True,14,0.23416672454843562,Banashankari,WRONG PARKING,TEMPO,12.923027721774394,77.55938627102312
8960145b4c3ffff,0.16098601811260835,MINIMAL,No immediate action — periodic monitoring sufficient,17,0.7470588235294118,0.0,True,1,0.27461806878573425,Cubbon Park,WRONG PARKING,CAR,12.978470030208513,77.59882231108581
8960145b537ffff,0.16098601811260835,MINIMAL,No immediate action — periodic monitoring sufficient,17,0.7470588235294118,0.0,True,1,0.2743860761023288,Magadi Road,WRONG PARKING,SCOOTER,12.967911459947347,77.56013595758237
89601690157ffff,0.1607139402196303,MINIMAL,No immediate action — periodic monitoring sufficient,9,0.8333333333333334,0.0,True,3,0.20552299281014474,Devanahalli Airport,NO PARKING,CAR,13.19951223987972,77.67786582149512
8961892594fffff,0.1605209055238867,MINIMAL,No immediate action — periodic monitoring sufficient,11,0.8090909090909091,0.0,True,1,0.2255753060220419,Wilson Garden,NO PARKING,CAR,12.943250902244788,77.58318626917152
89618920a87ffff,0.16044591676108083,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.8714285714285713,0.0,True,2,0.17334620750293772,Whitefield,NO PARKING,CAR,12.954474806627445,77.72609201638588
896189219afffff,0.16032911413041356,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.7,0.14285714285714285,True,11,0.19552667315737987,Mahadevapura,WRONG PARKING,CAR,12.980159470758847,77.72291911970346
896189219bbffff,0.16032911413041356,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.7,0.14285714285714285,True,11,0.20107477487080547,Whitefield,WRONG PARKING,CAR,12.979068925833586,77.72832469963723
8960145b60fffff,0.16024393434211862,MINIMAL,No immediate action — periodic monitoring sufficient,20,0.72,0.0,True,1,0.2920291123355713,R.T. Nagar,WRONG PARKING,SCOOTER,13.003074410467383,77.5926159531988
89618924a6bffff,0.16022015739630555,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.8714285714285713,0.0,True,1,0.17119603140632664,Banashankari,NO PARKING,CAR,12.921909453006343,77.57320256562895
8960145a61bffff,0.16022015739630555,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.8714285714285713,0.0,True,1,0.17121203083369502,Basavanagudi,NO PARKING,CAR,12.949717839722414,77.56765226502576
8961892f503ffff,0.159936634889259,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.8714285714285713,0.0,False,0,0.17527732232099802,K.R. Pura,NO PARKING,CAR,13.022962846086324,77.71763003354415
8961892dd87ffff,0.15972049738448654,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.7833333333333333,0.0,True,20,0.1569746881533674,Hennuru,NO PARKING,CAR,13.06708775249275,77.63102352733321
8961892dd83ffff,0.15972049738448654,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.7833333333333333,0.0,True,20,0.15638193936098402,Hennuru,NO PARKING,CAR,13.068147574284675,77.63405273442848
8960145a353ffff,0.15939359398512937,MINIMAL,No immediate action — periodic monitoring sufficient,21,0.7095238095238094,0.0,True,1,0.3022788229598722,Vijayanagara,WRONG PARKING,PASSENGER AUTO,12.961586618406587,77.53356593494294
8961892eccbffff,0.15934409540886899,MINIMAL,No immediate action — periodic monitoring sufficient,9,0.8333333333333334,0.0,True,1,0.20137785650295703,Banaswadi,NO PARKING,PASSENGER AUTO,12.981468901377603,77.6584765101982
